minimum_nights,calculated_host_listings_count,room_type_Private room,room_type_Shared room,cluster
7,5,False,False,2
30,2,False,False,2
10,1,False,False,2
4,62,False,False,2
3,1,False,False,2
5,2,True,False,0
2,2,True,False,0
2,2,False,False,2
2,2,True,False,0
2,25,False,False,2
2,11,False,False,2
3,1,False,False,2
3,6,False,False,2
1,1,False,False,2
6,1,False,False,2
4,1,False,False,2
2,1,False,False,2
5,2,True,False,0
3,1,False,False,2
3,3,False,False,2
5,1,False,False,2
1,1,True,False,0
1,1,False,False,2
2,1,True,False,0
5,2,False,False,2
2,1,False,False,2
2,1,False,False,2
3,1,False,False,2
7,1,False,False,2
2,1,False,False,2
7,1,False,False,2
5,1,False,False,2
4,3,False,False,2
1,1,False,False,2
1,1,True,False,0
1,1,True,False,0
2,1,True,False,0
5,3,True,False,0
1,3,True,False,0
9,4,True,False,0
2,1,True,False,0
1,1,False,False,2
3,1,False,False,2
2,1,False,False,2
4,1,False,False,2
1,2,True,False,0
4,3,True,False,0
1,1,True,False,0
7,3,False,False,2
2,1,False,False,2
7,1,False,False,2
1,2,True,False,0
2,3,True,False,0
3,2,False,False,2
2,14,False,False,2
5,1,False,False,2
5,1,False,False,2
1,1,True,False,0
1,1,True,False,0
1,1,False,False,2
2,2,True,False,0
1,1,True,False,0
2,2,False,False,2
7,1,False,False,2
6,1,False,False,2
2,2,False,False,2
4,1,False,False,2
13,1,False,False,2
2,1,False,False,2
2,1,False,False,2
7,1,False,False,2
3,1,True,False,0
1,2,True,False,0
1,8,False,False,2
2,1,True,False,0
1,2,True,False,0
1,1,True,False,0
1,7,False,False,2
3,2,True,False,0
5,1,False,False,2
2,1,False,False,2
3,1,False,False,2
3,1,False,False,2
2,1,False,False,2
3,8,True,False,0
2,1,False,False,2
3,1,False,False,2
3,1,False,False,2
3,1,False,False,2
7,7,True,False,0
2,2,False,False,2
4,3,False,False,2
4,1,False,False,2
4,1,False,False,2
3,2,False,False,2
3,1,False,False,2
7,1,False,False,2
1,1,True,False,0
10,2,True,False,0
1,1,True,False,0
2,3,True,False,0
3,390,False,False,4
1,6,True,False,0
2,1,True,False,0
5,1,False,False,2
7,5,False,False,2
3,1,False,False,2
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
4,1,False,False,2
3,1,False,False,2
3,1,False,False,2
3,25,False,False,2
58,34,False,False,6
1,2,True,False,0
3,1,False,False,2
2,1,False,False,2
28,1,False,False,2
3,1,True,False,0
7,1,False,False,2
3,1,False,False,2
4,1,False,False,2
7,22,False,False,2
10,2,False,False,2
1,1,True,False,0
5,1,True,False,0
1,1,True,False,0
10,1,False,False,2
21,4,False,False,2
4,1,False,False,2
2,2,True,False,0
3,1,False,False,2
4,1,False,False,2
2,1,False,False,2
7,1,True,False,0
4,1,False,False,2
2,1,True,False,0
3,1,False,False,2
3,1,False,False,2
2,1,True,False,0
2,1,False,False,2
6,1,False,False,2
2,3,True,False,0
2,1,False,False,2
3,1,False,False,2
2,1,False,False,2
3,1,False,False,2
2,11,False,False,2
2,2,True,False,0
3,1,True,False,0
45,1,False,False,2
3,16,True,False,0
2,11,False,False,2
5,1,False,False,2
10,2,False,False,2
5,1,False,False,2
2,1,False,False,2
28,1,False,False,2
2,3,False,False,2
3,1,False,False,2
4,1,False,False,2
1,3,True,False,0
1,3,True,False,0
7,1,False,False,2
90,9,False,False,6
5,1,True,False,0
2,1,True,False,0
3,9,False,False,2
3,1,False,False,2
13,1,False,False,2
1,15,False,False,2
2,1,False,False,2
8,2,True,False,0
1,1,True,False,0
2,1,True,False,0
1,4,True,False,0
1,1,False,False,2
1,1,True,False,0
2,2,False,False,2
2,49,False,False,2
5,3,True,False,0
2,3,True,False,0
2,3,True,False,0
2,2,True,False,0
3,248,False,False,3
2,1,False,False,2
1,1,False,False,2
2,20,True,False,0
1,7,False,False,2
1,53,False,False,2
1,53,False,False,2
1,53,False,False,2
1,53,False,False,2
1,15,False,False,2
1,15,False,False,2
2,6,False,False,2
7,53,False,False,2
5,57,False,False,2
7,53,False,False,2
1,2,True,False,0
1,2,True,False,0
1,1,False,False,2
1,1,True,False,0
1,2,False,False,2
1,1,False,False,2
2,3,False,False,2
3,12,False,False,2
5,2,False,False,2
3,16,False,False,2
3,3,False,False,2
3,14,False,False,2
3,17,False,False,2
3,11,False,False,2
7,1,False,False,2
28,1,False,False,2
5,1,False,False,2
6,1,True,False,0
29,1,True,False,0
1,1,True,False,0
4,10,False,False,2
3,1,True,False,0
3,10,False,False,2
2,1,False,False,2
1,19,True,False,0
1,2,True,False,0
2,1,False,False,2
4,1,False,False,2
200,4,True,False,6
200,4,True,False,6
90,1,False,False,6
5,1,False,False,2
3,1,False,False,2
2,42,False,False,2
3,1,False,False,2
1,1,True,False,0
3,1,False,False,2
2,1,False,False,2
2,1,False,False,2
1,5,True,False,0
2,1,True,False,0
27,6,False,False,2
4,12,True,False,0
1,2,True,False,0
2,1,False,False,2
1,1,False,False,2
3,10,False,False,2
4,10,False,False,2
3,1,False,False,2
14,1,False,False,2
1,1,True,False,0
1,3,True,False,0
16,1,False,False,2
2,1,False,False,2
3,9,False,False,2
4,71,False,False,2
1,1,True,False,0
1,3,False,False,2
1,1,True,False,0
1,1,False,False,2
4,3,False,False,2
1,2,False,False,2
4,4,True,False,0
4,4,True,False,0
2,3,True,False,0
14,2,True,False,0
1,25,False,False,2
2,5,True,False,0
2,5,True,False,0
3,5,False,False,2
2,5,False,False,2
2,16,False,False,2
3,248,False,False,3
3,248,False,False,3
2,2,False,False,2
3,248,False,False,3
1,16,False,False,2
2,5,False,False,2
2,5,False,False,2
2,5,False,False,2
1,22,False,False,2
2,5,True,False,0
2,1,True,False,0
1,5,True,False,0
1,6,False,False,2
3,5,False,False,2
30,1,True,False,0
1,1,True,False,0
2,1,False,False,2
2,1,False,False,2
2,1,False,False,2
3,1,False,False,2
5,1,False,False,2
2,48,False,False,2
4,1,False,False,2
1,2,True,False,0
1,2,True,False,0
3,1,True,False,0
3,2,False,False,2
3,6,False,False,2
1,2,False,False,2
1,4,False,False,2
1,69,False,False,2
4,16,False,False,2
1,7,True,False,0
1,7,False,False,2
2,6,True,False,0
2,1,True,False,0
4,16,False,False,2
7,16,False,False,2
1,15,False,False,2
1,7,False,False,2
1,20,False,False,2
4,7,False,False,2
4,7,False,False,2
1,7,False,False,2
1,7,False,False,2
1,7,False,False,2
1,20,False,False,2
1,7,False,False,2
3,2,False,False,2
1,3,True,False,0
3,3,False,False,2
7,1,False,False,2
3,4,True,False,0
1,2,True,False,0
1,2,False,True,1
3,3,False,False,2
3,36,False,False,2
3,36,False,False,2
1,20,False,False,2
4,1,False,False,2
3,2,False,False,2
1,1,False,False,2
2,1,True,False,0
3,1,True,False,0
1,3,False,False,2
3,1,True,False,0
1,1,True,False,0
1,1,False,False,2
1,1,True,False,0
3,1,False,False,2
14,1,True,False,0
3,16,False,False,2
1,15,False,False,2
3,16,False,False,2
3,16,False,False,2
3,1,True,False,0
1,1,False,False,2
3,6,False,False,2
3,7,False,False,2
3,5,False,False,2
2,4,False,False,2
1,6,False,False,2
1,2,False,False,2
4,1,False,False,2
1,4,False,False,2
4,2,True,False,0
3,5,True,False,0
3,1,True,False,0
1,6,False,False,2
1,6,False,False,2
1,6,False,False,2
1,6,False,False,2
1,6,False,False,2
1,6,False,False,2
1,7,False,False,2
1,6,False,False,2
1,7,False,False,2
1,6,False,False,2
1,7,False,False,2
1,7,False,False,2
2,96,False,True,1
3,9,False,False,2
1,1,False,False,2
2,3,False,False,2
2,17,False,False,2
30,1,False,False,2
5,1,False,False,2
2,1,True,False,0
3,1,False,False,2
2,4,False,False,2
2,1,True,False,0
1,2,True,False,0
5,2,True,False,0
1,1,True,False,0
2,2,True,False,0
1,2,False,False,2
1,5,True,False,0
1,9,True,False,0
1,3,True,False,0
3,4,True,False,0
7,2,True,False,0
7,2,True,False,0
5,1,False,False,2
28,1,False,False,2
4,1,False,False,2
2,1,False,False,2
1,1,True,False,0
1,1,True,False,0
3,1,True,False,0
1,8,True,False,0
2,1,True,False,0
4,1,False,False,2
2,1,False,False,2
7,6,True,False,0
1,2,False,False,2
1,1,False,False,2
3,1,True,False,0
5,4,True,False,0
14,7,True,False,0
6,2,True,False,0
1,3,True,False,0
4,2,True,False,0
1,5,True,False,0
1,1,True,False,0
4,1,True,False,0
4,2,True,False,0
3,2,True,False,0
2,6,False,False,2
1,15,True,False,0
1,1,True,False,0
14,1,True,False,0
7,15,False,False,2
1,7,False,False,2
2,1,False,False,2
88,34,False,False,6
7,15,False,False,2
2,3,False,False,2
30,1,True,False,0
88,34,False,False,6
87,34,False,False,6
1,3,True,False,0
1,3,True,False,0
1,3,True,False,0
2,1,False,False,2
4,1,False,False,2
2,1,False,False,2
1,1,False,False,2
2,3,False,False,2
1,9,False,False,2
7,2,False,False,2
1,6,False,False,2
2,9,True,False,0
1,9,False,False,2
1,1,False,False,2
2,1,False,False,2
2,1,False,False,2
1,8,False,False,2
1,3,True,False,0
2,1,True,False,0
3,4,True,False,0
3,4,True,False,0
4,4,True,False,0
1,14,True,False,0
1,1,True,False,0
3,1,True,False,0
1,2,False,False,2
5,1,False,False,2
2,10,False,False,2
1,9,False,False,2
4,9,False,False,2
2,1,False,False,2
5,1,False,False,2
2,84,False,False,2
1,1,False,False,2
1,1,True,False,0
2,2,False,False,2
2,1,False,False,2
1,48,False,False,2
3,3,False,False,2
1,3,False,False,2
1,2,True,False,0
2,7,False,False,2
4,1,False,False,2
1,2,True,False,0
2,1,True,False,0
1,1,True,False,0
1,3,True,False,0
5,1,False,False,2
30,1,False,False,2
1,1,True,False,0
2,1,False,False,2
3,1,True,False,0
2,2,False,False,2
6,2,True,False,0
1,5,False,False,2
3,16,False,False,2
3,16,False,False,2
3,16,False,False,2
3,16,False,False,2
2,1,True,False,0
1,3,False,False,2
1,2,False,False,2
5,4,False,False,2
3,1,False,False,2
30,1,False,False,2
1,2,False,False,2
1,3,False,False,2
8,1,False,False,2
1,6,False,False,2
14,1,False,False,2
7,3,False,False,2
10,1,False,False,2
1,1,False,False,2
1,1,False,False,2
2,1,False,False,2
5,1,False,False,2
90,4,False,False,6
1,2,True,False,0
2,2,False,False,2
1,25,False,False,2
3,15,False,False,2
5,1,False,False,2
2,9,False,False,2
1,3,False,False,2
1,1,True,False,0
1,171,False,False,3
1,20,True,False,0
1,20,True,False,0
1,20,True,False,0
1,1,True,False,0
3,1,True,False,0
5,5,False,False,2
2,16,False,False,2
120,5,False,False,6
1,2,False,False,2
1,1,False,False,2
2,8,False,False,2
2,1,False,False,2
10,1,False,False,2
1,25,False,False,2
1,12,True,False,0
1,11,True,False,0
4,2,True,False,0
2,1,False,False,2
3,2,False,False,2
2,3,False,False,2
1,1,False,False,2
15,1,False,False,2
2,1,False,False,2
1,4,True,False,0
5,2,False,False,2
1,1,True,False,0
3,18,False,False,2
1,1,True,False,0
5,2,True,False,0
3,2,True,False,0
4,1,True,False,0
2,1,True,False,0
1,1,True,False,0
1,7,False,False,2
1,7,False,False,2
3,248,False,False,3
1,116,False,False,3
4,1,False,False,2
2,2,True,False,0
8,4,False,False,2
3,1,False,False,2
2,103,False,False,3
2,1,False,False,2
1,103,False,False,3
2,24,True,False,0
3,1,False,False,2
2,3,True,False,0
2,2,False,False,2
4,2,False,False,2
1,34,True,False,0
5,1,False,False,2
21,6,False,False,2
6,2,False,False,2
26,6,False,False,2
2,1,False,False,2
2,2,False,False,2
2,103,False,False,3
2,103,False,False,3
1,14,True,False,0
2,2,False,False,2
3,248,False,False,3
7,42,False,False,2
30,1,True,False,0
1,2,True,False,0
2,8,False,False,2
7,3,False,False,2
2,1,False,False,2
1,11,False,False,2
27,2,False,False,2
1,14,True,False,0
90,1,False,False,6
2,2,True,False,0
2,103,False,False,3
3,2,False,False,2
1,34,True,False,0
1,1,True,False,0
1,17,False,False,2
2,17,False,False,2
1,17,True,False,0
2,1,True,False,0
2,3,False,False,2
1,116,False,False,3
4,9,False,False,2
1,1,True,False,0
1,8,False,False,2
7,1,False,False,2
1,58,True,False,0
2,7,False,False,2
2,13,False,False,2
1,1,False,False,2
1,1,False,False,2
1,3,True,False,0
1,2,True,False,0
1,7,False,False,2
1,1,False,False,2
2,6,False,False,2
6,47,False,False,2
2,2,True,False,0
4,1,False,False,2
3,12,True,False,0
1,1,False,False,2
5,1,False,False,2
2,1,False,False,2
2,1,True,False,0
7,1,False,False,2
3,4,False,False,2
7,1,False,False,2
1,7,False,False,2
1,7,False,False,2
1,7,False,False,2
1,7,False,False,2
6,6,False,False,2
4,1,False,False,2
7,6,False,False,2
1,8,False,False,2
1,21,False,False,2
1,6,False,False,2
4,6,False,False,2
14,47,False,False,2
1,10,True,False,0
2,1,False,False,2
2,1,False,False,2
2,1,True,False,0
1,171,False,False,3
3,2,False,False,2
3,1,True,False,0
1,2,True,False,0
1,11,True,False,0
1,11,True,False,0
1,53,False,False,2
1,57,False,False,2
1,53,False,False,2
1,4,False,False,2
2,17,True,False,0
1,17,True,False,0
1,17,True,False,0
6,1,False,False,2
1,7,True,False,0
1,7,True,False,0
1,7,True,False,0
1,7,True,False,0
2,1,False,False,2
2,13,False,False,2
1,4,False,False,2
3,1,False,False,2
1,3,True,False,0
2,7,False,False,2
2,1,False,False,2
1,3,True,False,0
1,3,True,False,0
3,18,False,False,2
5,1,False,False,2
1,3,False,False,2
1,1,True,False,0
2,17,False,False,2
1,15,True,False,0
2,1,True,False,0
3,2,True,False,0
1,8,True,False,0
1,1,True,False,0
2,1,True,False,0
3,3,True,False,0
2,10,True,False,0
2,10,True,False,0
1,1,True,False,0
1,2,False,False,2
5,8,False,False,2
1,2,True,False,0
1,1,True,False,0
7,17,False,False,2
2,17,False,False,2
2,17,False,False,2
7,17,False,False,2
1,2,True,False,0
1,1,True,False,0
1,2,False,False,2
5,1,False,False,2
2,13,False,False,2
2,39,False,False,2
1,25,False,False,2
4,2,True,False,0
2,1,True,False,0
2,1,False,False,2
5,3,True,False,0
1,25,False,False,2
1,17,False,False,2
2,17,False,False,2
2,1,False,False,2
3,2,False,False,2
3,1,False,False,2
1,34,True,False,0
1,34,True,False,0
7,1,False,False,2
1,8,True,False,0
10,21,False,False,2
3,2,False,False,2
2,70,False,False,2
2,1,True,False,0
2,58,False,False,2
4,1,False,False,2
3,1,False,False,2
1,34,True,False,0
1,34,True,False,0
4,1,False,False,2
2,1,False,False,2
2,4,False,False,2
1,1,False,False,2
4,1,False,False,2
2,3,False,False,2
4,1,False,False,2
3,1,False,False,2
2,1,False,False,2
3,1,False,False,2
9,1,False,False,2
2,1,False,False,2
2,1,True,False,0
9,1,False,False,2
5,1,False,False,2
3,1,False,False,2
3,1,False,False,2
4,1,False,False,2
3,2,False,False,2
1,5,False,False,2
2,1,False,False,2
2,1,False,False,2
1,1,False,False,2
4,1,False,False,2
1,4,False,False,2
7,1,False,False,2
3,2,True,False,0
7,1,False,False,2
3,2,False,False,2
3,1,False,False,2
5,3,False,False,2
2,1,False,False,2
2,1,False,False,2
3,3,False,False,2
3,3,False,False,2
3,3,False,False,2
2,21,False,False,2
1,5,False,False,2
2,2,False,False,2
7,1,False,False,2
3,8,False,False,2
1,2,True,False,0
2,1,True,False,0
5,42,False,False,2
30,1,False,False,2
4,2,False,False,2
7,2,False,False,2
3,16,True,False,0
1,1,True,False,0
5,1,False,False,2
1,2,False,False,2
1,1,False,False,2
2,4,False,False,2
1,3,False,False,2
1,3,False,False,2
1,8,False,False,2
1,48,False,False,2
1,4,True,False,0
1,4,True,False,0
1,4,True,False,0
1,7,True,False,0
1,7,True,False,0
2,1,True,False,0
1,48,False,False,2
1,1,False,False,2
21,2,True,False,0
3,1,True,False,0
1,60,True,False,0
1,60,True,False,0
1,3,True,False,0
1,2,False,False,2
1,4,False,False,2
1,60,True,False,0
1,2,True,False,0
1,1,False,False,2
6,5,True,False,0
1,1,False,False,2
14,1,False,False,2
3,1,False,False,2
2,5,False,False,2
1,3,False,False,2
1,1,True,False,0
3,4,False,False,2
1,13,False,False,2
4,8,False,False,2
7,3,False,False,2
3,1,True,False,0
7,1,True,False,0
2,1,False,False,2
5,2,False,False,2
2,8,True,False,0
1,2,True,False,0
3,1,True,False,0
1,2,False,False,2
2,1,False,False,2
3,2,False,False,2
1,7,False,False,2
1,1,False,False,2
2,1,False,False,2
2,1,True,False,0
3,1,False,False,2
2,1,True,False,0
1,1,True,False,0
2,2,False,False,2
1,1,False,False,2
1,1,False,False,2
3,1,False,False,2
7,1,False,False,2
12,1,False,False,2
3,5,True,False,0
3,5,True,False,0
3,5,True,False,0
3,5,True,False,0
3,5,True,False,0
1,1,False,False,2
2,3,False,False,2
2,2,True,False,0
1,2,True,False,0
2,6,False,False,2
1,2,False,False,2
3,2,False,False,2
1,1,True,False,0
4,71,False,False,2
2,2,True,False,0
3,16,False,False,2
3,16,False,False,2
3,8,False,False,2
7,2,False,False,2
1,39,False,False,2
2,11,False,False,2
2,1,True,False,0
1,5,True,False,0
1,5,True,False,0
1,5,True,False,0
1,5,True,False,0
2,1,False,False,2
3,1,False,False,2
12,47,False,False,2
5,1,False,False,2
2,58,False,False,2
4,71,False,False,2
2,2,True,False,0
1,4,False,False,2
2,3,False,False,2
1,2,False,False,2
30,1,False,False,2
1,2,True,False,0
3,1,False,False,2
2,2,False,False,2
1,34,False,False,2
3,248,False,False,3
1,1,True,False,0
3,1,False,False,2
1,5,False,False,2
7,17,False,False,2
1,4,False,False,2
1,4,False,False,2
1,4,False,False,2
1,4,False,False,2
1,13,False,False,2
1,25,False,False,2
1,5,False,False,2
1,5,False,False,2
1,4,False,False,2
1,4,False,False,2
1,4,False,False,2
1,4,False,False,2
1,13,False,False,2
1,25,False,False,2
1,13,False,False,2
1,13,False,False,2
1,13,False,False,2
1,1,False,False,2
4,2,False,False,2
2,8,False,False,2
2,2,True,False,0
2,1,False,False,2
1,171,False,False,3
2,1,False,False,2
1,13,False,False,2
1,13,False,False,2
1,13,False,False,2
2,4,False,False,2
1,13,True,False,0
1,13,False,False,2
2,1,False,False,2
1,1,False,False,2
1,5,False,False,2
1,13,False,False,2
1,13,False,False,2
1,6,False,False,2
1,4,False,False,2
3,248,False,False,3
4,2,False,False,2
2,1,True,False,0
4,2,False,False,2
2,13,False,False,2
1,8,False,False,2
1,8,False,False,2
3,9,False,False,2
3,2,False,False,2
2,1,False,False,2
3,1,False,False,2
4,1,True,False,0
1,3,False,False,2
15,27,False,False,2
1,1,True,False,0
1,1,True,False,0
1,1,False,False,2
2,1,False,False,2
15,4,False,False,2
2,4,True,False,0
2,5,False,False,2
1,4,False,False,2
1,4,False,False,2
1,4,False,False,2
1,4,False,False,2
3,3,False,False,2
1,1,True,False,0
2,1,False,False,2
2,1,False,False,2
1,1,False,False,2
1,1,True,False,0
4,2,False,False,2
1,1,False,False,2
1,1,False,False,2
2,1,False,False,2
4,1,False,False,2
2,2,False,False,2
1,1,False,False,2
3,1,False,False,2
1,13,False,False,2
1,3,False,False,2
1,1,True,False,0
2,1,True,False,0
2,11,False,False,2
1,34,False,False,2
2,2,False,False,2
2,2,True,False,0
3,1,False,False,2
1,8,False,False,2
2,1,False,False,2
1,3,True,False,0
5,1,False,False,2
1,21,False,False,2
7,42,False,False,2
5,42,False,False,2
4,1,False,False,2
1,2,False,False,2
2,4,False,False,2
1,4,False,False,2
2,39,False,False,2
1,1,True,False,0
1,3,True,False,0
1,1,True,False,0
1,1,True,False,0
1,1,True,False,0
2,1,True,False,0
1,2,True,False,0
1,2,True,False,0
1,1,True,False,0
3,2,True,False,0
4,1,True,False,0
1,1,True,False,0
1,3,True,False,0
3,1,True,False,0
1,5,True,False,0
1,1,True,False,0
2,2,True,False,0
1,1,False,False,2
2,1,False,False,2
25,1,True,False,0
1,2,False,False,2
30,6,True,False,0
2,4,True,False,0
3,24,True,False,0
3,3,False,False,2
1,1,True,False,0
3,2,False,False,2
1,1,True,False,0
2,4,False,False,2
14,1,False,False,2
2,1,False,False,2
1,1,True,False,0
2,1,False,False,2
5,1,False,False,2
1,1,False,False,2
2,17,False,False,2
1,3,False,False,2
1,4,True,False,0
1,4,True,False,0
3,1,False,False,2
3,1,False,False,2
1,2,False,False,2
3,1,False,False,2
1,16,False,False,2
1,2,False,False,2
3,1,False,False,2
1,1,True,False,0
3,8,True,False,0
1,2,True,False,0
1,7,True,False,0
7,2,True,False,0
1,3,True,False,0
1,1,False,False,2
2,1,False,False,2
14,4,False,False,2
1,25,False,False,2
2,1,False,False,2
1,9,False,False,2
1,1,True,False,0
14,4,False,False,2
1,1,True,False,0
1,1,False,False,2
3,7,False,False,2
2,7,False,False,2
1,11,False,False,2
2,3,False,False,2
5,3,False,False,2
1,25,False,False,2
1,25,False,False,2
1,25,False,False,2
1,25,True,False,0
1,25,False,False,2
1,25,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,1,False,False,2
1,171,False,False,3
1,1,False,False,2
4,1,False,False,2
6,1,True,False,0
3,9,True,False,0
1,8,False,False,2
1,34,False,False,2
1,34,False,False,2
2,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,34,False,False,2
1,171,False,False,3
7,6,False,False,2
1,1,False,False,2
1,23,False,False,2
1,23,False,False,2
5,2,False,False,2
2,2,False,False,2
2,2,False,False,2
14,2,False,False,2
2,7,False,False,2
13,47,False,False,2
1,1,False,False,2
1,70,False,False,2
3,1,True,False,0
90,11,False,False,6
5,8,False,False,2
6,1,True,False,0
2,3,False,False,2
1,7,False,False,2
5,1,False,False,2
4,6,False,False,2
1,2,True,False,0
90,35,False,False,6
1,1,False,False,2
1,2,True,False,0
3,1,True,False,0
1,8,True,False,0
2,1,True,False,0
2,6,False,False,2
1,34,True,False,0
1,1,False,False,2
28,1,False,False,2
1,34,True,False,0
1,34,True,False,0
3,9,False,False,2
3,1,False,False,2
3,2,False,False,2
1,1,True,False,0
3,1,True,False,0
3,1,False,False,2
4,2,True,False,0
2,1,False,False,2
1,13,False,False,2
1,13,False,False,2
1,2,True,False,0
4,1,False,False,2
1,34,True,False,0
4,3,False,False,2
1,34,True,False,0
1,11,True,False,0
1,16,True,False,0
1,16,True,False,0
3,1,False,False,2
1,1,False,False,2
1,2,True,False,0
1,2,True,False,0
4,1,True,False,0
1,8,True,False,0
8,1,True,False,0
1,1,False,False,2
1,4,False,False,2
1,5,False,False,2
3,1,False,False,2
2,3,False,False,2
30,4,False,False,2
3,18,False,False,2
3,18,False,False,2
5,2,False,False,2
3,18,False,False,2
3,18,False,False,2
3,15,False,False,2
28,1,False,False,2
3,15,False,False,2
28,3,False,False,2
14,3,True,False,0
21,3,True,False,0
3,15,False,False,2
2,6,True,False,0
2,13,False,False,2
1,17,False,False,2
90,4,False,False,6
1,1,False,False,2
7,1,False,False,2
1,1,True,False,0
1,1,True,False,0
2,1,False,False,2
4,1,False,False,2
5,42,False,False,2
3,1,False,False,2
2,1,False,False,2
2,1,False,False,2
7,1,True,False,0
2,4,False,False,2
2,1,True,False,0
3,3,False,False,2
2,1,True,False,0
20,4,False,False,2
1,1,True,False,0
14,2,True,False,0
3,1,False,False,2
7,2,True,False,0
1,1,True,False,0
1,1,False,False,2
1,15,False,False,2
1,1,False,False,2
4,1,False,False,2
3,1,False,False,2
1,1,False,False,2
2,1,True,False,0
2,16,False,False,2
5,40,False,False,2
2,2,False,False,2
7,4,False,False,2
2,6,False,False,2
1,8,False,False,2
1,1,False,True,1
1,6,False,False,2
5,11,False,False,2
2,3,True,False,0
2,1,False,False,2
2,1,False,False,2
2,1,False,False,2
1,3,True,False,0
4,15,True,False,0
2,1,True,False,0
1,6,False,False,2
1,6,False,False,2
1,6,False,False,2
1,6,False,False,2
1,6,False,False,2
1,6,False,False,2
14,25,False,False,2
2,7,True,False,0
14,4,False,False,2
183,1,False,False,6
14,2,False,False,2
7,1,False,False,2
14,4,False,False,2
1,12,True,False,0
4,2,False,False,2
5,53,False,False,2
5,53,False,False,2
5,53,False,False,2
5,2,False,False,2
5,53,False,False,2
5,53,False,False,2
5,53,False,False,2
7,53,False,False,2
7,53,False,False,2
5,53,False,False,2
5,53,False,False,2
5,53,False,False,2
5,53,False,False,2
5,53,False,False,2
5,53,False,False,2
5,53,False,False,2
30,2,False,False,2
28,19,False,False,2
28,19,False,False,2
28,19,False,False,2
28,19,False,False,2
28,19,False,False,2
28,19,False,False,2
28,19,True,False,0
30,2,False,False,2
14,2,False,False,2
30,8,False,False,2
30,1,False,False,2
30,1,False,False,2
3,3,False,False,2
7,5,False,False,2
30,3,True,False,0
30,3,True,False,0
28,2,False,False,2
30,4,False,False,2
1,3,True,False,0
1,3,True,False,0
1,8,True,False,0
1,6,False,False,2
7,9,False,False,2
7,9,False,False,2
14,2,False,False,2
20,3,False,False,2
60,1,False,False,6
14,3,False,False,2
2,2,True,False,0
2,1,False,False,2
15,3,False,True,1
1,2,False,False,2
7,1,True,False,0
2,37,False,False,2
2,1,True,False,0
1,1,False,False,2
3,1,False,False,2
13,1,False,False,2
1,1,False,False,2
1,14,True,False,0
1,4,True,False,0
1,6,True,False,0
1,6,True,False,0
3,4,True,False,0
3,4,False,False,2
3,10,False,False,2
1,1,False,False,2
3,11,False,False,2
3,3,True,False,0
2,1,False,False,2
1,1,True,False,0
1,15,True,False,0
2,1,False,False,2
2,1,False,False,2
4,11,False,False,2
4,4,False,False,2
7,1,False,False,2
1,3,True,False,0
2,2,True,False,0
1,9,False,False,2
6,3,False,False,2
4,107,False,False,3
1,8,False,False,2
1,1,False,False,2
3,2,True,False,0
1,1,True,False,0
4,107,False,False,3
2,3,True,False,0
1,6,False,False,2
2,1,False,False,2
3,2,True,False,0
1,15,False,False,2
2,3,False,False,2
3,18,False,False,2
2,4,False,False,2
2,4,True,False,0
5,4,True,False,0
1,6,True,False,0
5,1,False,False,2
1,1,True,False,0
5,1,False,False,2
1,4,False,False,2
1,18,False,False,2
5,3,False,False,2
5,1,False,False,2
1,2,False,False,2
2,10,False,False,2
3,18,False,False,2
7,53,False,False,2
1,53,False,False,2
2,1,False,False,2
2,1,False,False,2
1,2,True,False,0
1,2,True,False,0
4,42,False,False,2
2,6,False,False,2
3,4,False,False,2
10,1,False,False,2
2,3,False,False,2
3,5,False,False,2
30,1,False,False,2
3,1,False,False,2
2,3,False,False,2
4,1,False,False,2
20,1,False,False,2
3,2,False,False,2
1,3,False,False,2
1,2,False,False,2
1,2,True,False,0
2,20,False,False,2
3,3,False,False,2
2,3,False,False,2
3,9,False,False,2
3,1,False,False,2
5,1,False,False,2
2,1,False,False,2
1,1,False,False,2
3,1,False,False,2
5,1,False,False,2
5,1,False,False,2
2,1,False,False,2
3,1,False,False,2
2,1,False,False,2
1,1,False,False,2
5,1,False,False,2
1,2,False,False,2
5,1,False,False,2
2,2,False,False,2
1,1,False,False,2
5,1,False,False,2
1,1,False,False,2
7,1,False,False,2
21,53,False,False,2
1,1,False,False,2
5,1,False,False,2
1,12,False,False,2
21,122,False,False,3
2,1,False,False,2
1,2,False,False,2
7,2,False,False,2
4,1,False,False,2
3,2,False,False,2
1,1,True,False,0
3,25,False,False,2
3,32,False,False,2
3,25,False,False,2
3,32,False,False,2
3,1,False,False,2
3,1,False,False,2
21,1,False,False,2
3,1,False,False,2
7,1,False,False,2
5,3,True,False,0
4,2,False,False,2
1,1,False,False,2
3,1,True,False,0
2,1,False,False,2
1,10,False,False,2
